"module name","licenses","repository","licenseUrl","parents"
"font-awesome@4.7.0","(OFL-1.1 AND MIT)","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome","jquery-ui-form-builder"
"for-in@1.0.2","MIT","https://github.com/jonschlinkert/for-in","https://github.com/jonschlinkert/for-in/raw/master/LICENSE","jquery-ui-form-builder"
"for-own@0.1.5","MIT","https://github.com/jonschlinkert/for-own","https://github.com/jonschlinkert/for-own/raw/master/LICENSE","object.omit:jquery-ui-form-builder"
"for-own@1.0.0","MIT","https://github.com/jonschlinkert/for-own","https://github.com/jonschlinkert/for-own/raw/master/LICENSE","jquery-ui-form-builder"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent","https://github.com/mikeal/forever-agent/raw/master/LICENSE","jquery-ui-form-builder"
"form-data@2.1.4","MIT","https://github.com/form-data/form-data","https://github.com/form-data/form-data/raw/master/License","fsevents:jquery-ui-form-builder"
"form-data@2.3.1","MIT","https://github.com/form-data/form-data","https://github.com/form-data/form-data/raw/master/License","jquery-ui-form-builder"
"fragment-cache@0.2.1","MIT","https://github.com/jonschlinkert/fragment-cache","https://github.com/jonschlinkert/fragment-cache/raw/master/LICENSE","jquery-ui-form-builder"
"fs-extra@0.18.4","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","jquery-ui-form-builder"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath","https://github.com/isaacs/fs.realpath/raw/master/LICENSE","jquery-ui-form-builder"
"fsevents@1.1.3","MIT","https://github.com/strongloop/fsevents","https://github.com/strongloop/fsevents/raw/master/LICENSE","jquery-ui-form-builder"
"fstream-ignore@1.0.5","ISC","https://github.com/isaacs/fstream-ignore","https://github.com/isaacs/fstream-ignore/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"fstream@1.0.11","ISC","https://github.com/npm/fstream","https://github.com/npm/fstream/raw/master/LICENSE","jquery-ui-form-builder"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind","https://github.com/Raynos/function-bind/raw/master/LICENSE","jquery-ui-form-builder"
"gauge@2.7.4","ISC","https://github.com/iarna/gauge","https://github.com/iarna/gauge/raw/master/LICENSE","jquery-ui-form-builder"
"gaze@0.5.2","MIT","https://github.com/shama/gaze","https://github.com/shama/gaze/blob/master/LICENSE-MIT","jquery-ui-form-builder"
"gaze@1.1.2","MIT","https://github.com/shama/gaze","https://github.com/shama/gaze/raw/master/LICENSE-MIT","node-sass:jquery-ui-form-builder"
"get-caller-file@1.0.2","ISC","https://github.com/stefanpenner/get-caller-file","https://github.com/stefanpenner/get-caller-file","jquery-ui-form-builder"
"get-imports@1.0.0","MIT","https://github.com/kevva/get-import","https://github.com/kevva/get-import/raw/master/LICENSE.md","jquery-ui-form-builder"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin","https://github.com/sindresorhus/get-stdin","jquery-ui-form-builder"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value","https://github.com/jonschlinkert/get-value/raw/master/LICENSE","jquery-ui-form-builder"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass","https://github.com/arekinath/node-getpass/raw/master/LICENSE","jquery-ui-form-builder"
"glob-base@0.3.0","MIT","https://github.com/jonschlinkert/glob-base","https://github.com/jonschlinkert/glob-base/blob/master/LICENSE","jquery-ui-form-builder"
"glob-parent@2.0.0","ISC","https://github.com/es128/glob-parent","https://github.com/es128/glob-parent/raw/master/LICENSE","jquery-ui-form-builder"
"glob-stream@3.1.18","MIT","https://github.com/wearefractal/glob-stream","http://github.com/wearefractal/glob-stream/raw/master/LICENSE","jquery-ui-form-builder"
"glob-watcher@0.0.6","MIT","https://github.com/wearefractal/glob-watcher","http://github.com/wearefractal/glob-watcher/raw/master/LICENSE","jquery-ui-form-builder"
"glob2base@0.0.12","MIT","https://github.com/wearefractal/glob2base","http://github.com/wearefractal/glob2base/raw/master/LICENSE","jquery-ui-form-builder"
"glob@3.1.21","BSD","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","globule:jquery-ui-form-builder"
"glob@3.2.11","BSD","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","mocha:jquery-ui-form-builder"
"glob@4.5.3","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","jquery-ui-form-builder"
"glob@5.0.15","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","globby:jquery-ui-form-builder"
"glob@7.1.2","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","node-sass:jquery-ui-form-builder"
"global-modules@1.0.0","MIT","https://github.com/jonschlinkert/global-modules","https://github.com/jonschlinkert/global-modules/raw/master/LICENSE","jquery-ui-form-builder"
"global-prefix@1.0.2","MIT","https://github.com/jonschlinkert/global-prefix","https://github.com/jonschlinkert/global-prefix/raw/master/LICENSE","jquery-ui-form-builder"
"globby@2.1.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","jquery-ui-form-builder"
"globule@0.1.0","MIT","https://github.com/cowboy/node-globule","https://github.com/cowboy/node-globule/blob/master/LICENSE-MIT","jquery-ui-form-builder"
"globule@1.2.0","MIT","https://github.com/cowboy/node-globule","https://github.com/cowboy/node-globule/raw/master/LICENSE","node-sass:jquery-ui-form-builder"
"glogg@1.0.0","MIT","https://github.com/undertakerjs/glogg","https://github.com/undertakerjs/glogg/raw/master/LICENSE","jquery-ui-form-builder"
"graceful-fs@1.2.3","BSD","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","globule:jquery-ui-form-builder"
"graceful-fs@3.0.11","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","jquery-ui-form-builder"
"graceful-fs@4.1.11","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","load-json-file:jquery-ui-form-builder"
"graceful-readlink@1.0.1","MIT","https://github.com/zhiyelee/graceful-readlink","https://github.com/zhiyelee/graceful-readlink/raw/master/LICENSE","jquery-ui-form-builder"
"growl@1.9.2","MIT","https://github.com/tj/node-growl","https://github.com/tj/node-growl","jquery-ui-form-builder"
"growly@1.3.0","MIT","https://github.com/theabraham/growly","https://github.com/theabraham/growly","jquery-ui-form-builder"
"gulp-concat-css@2.3.0","MIT","https://github.com/mariocasciaro/gulp-concat-css","https://github.com/mariocasciaro/gulp-concat-css/blob/master/LICENSE","jquery-ui-form-builder"
"gulp-concat@2.6.1","MIT","https://github.com/contra/gulp-concat","https://github.com/contra/gulp-concat/raw/master/LICENSE","jquery-ui-form-builder"
"gulp-header@1.8.9","MIT","https://github.com/tracker1/gulp-header","https://github.com/tracker1/gulp-header/raw/master/LICENSE","jquery-ui-form-builder"
"gulp-minify-css@1.2.4","MIT","","","jquery-ui-form-builder"
"gulp-mocha@2.2.0","MIT","https://github.com/sindresorhus/gulp-mocha","https://github.com/sindresorhus/gulp-mocha/raw/master/license","jquery-ui-form-builder"
"gulp-notify@2.2.0","MIT","https://github.com/mikaelbr/gulp-notify","https://github.com/mikaelbr/gulp-notify/raw/master/LICENSE","jquery-ui-form-builder"
"gulp-order@1.1.1","MIT","https://github.com/sirlantis/gulp-order","http://github.com/sirlantis/gulp-order/raw/master/LICENSE","jquery-ui-form-builder"
"gulp-sass@2.3.2","MIT","https://github.com/dlmanning/gulp-sass","https://github.com/dlmanning/gulp-sass/raw/master/LICENSE","jquery-ui-form-builder"
"gulp-sourcemaps@1.12.0","ISC","https://github.com/floridoo/gulp-sourcemaps","https://github.com/floridoo/gulp-sourcemaps/raw/master/LICENSE.md","jquery-ui-form-builder"
"gulp-strip-debug@1.1.0","MIT","https://github.com/sindresorhus/gulp-strip-debug","https://github.com/sindresorhus/gulp-strip-debug/raw/master/license","jquery-ui-form-builder"
"gulp-uglify@1.5.4","MIT","https://github.com/terinjokes/gulp-uglify","https://github.com/terinjokes/gulp-uglify/raw/master/LICENSE.md","jquery-ui-form-builder"
"gulp-util@3.0.8","MIT","https://github.com/gulpjs/gulp-util","https://github.com/gulpjs/gulp-util/raw/master/LICENSE","jquery-ui-form-builder"
"gulp@3.9.1","MIT","https://github.com/gulpjs/gulp","https://github.com/gulpjs/gulp/raw/master/LICENSE","jquery-ui-form-builder"
"gulplog@1.0.0","MIT","https://github.com/gulpjs/gulplog","https://github.com/gulpjs/gulplog/raw/master/LICENSE","jquery-ui-form-builder"
"gutil@1.6.4","GNU","","","jquery-ui-form-builder"
"har-schema@1.0.5","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","jquery-ui-form-builder"
"har-validator@4.2.1","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"har-validator@5.0.3","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","jquery-ui-form-builder"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi","https://github.com/sindresorhus/has-ansi/raw/master/license","jquery-ui-form-builder"
"has-gulplog@0.1.0","MIT","https://github.com/gulpjs/has-gulplog","https://github.com/gulpjs/has-gulplog/raw/master/LICENSE","jquery-ui-form-builder"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode","https://github.com/iarna/has-unicode/raw/master/LICENSE","jquery-ui-form-builder"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value","https://github.com/jonschlinkert/has-value/raw/master/LICENSE","unset-value:jquery-ui-form-builder"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value","https://github.com/jonschlinkert/has-value/raw/master/LICENSE","jquery-ui-form-builder"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values","https://github.com/jonschlinkert/has-values/raw/master/LICENSE","unset-value:jquery-ui-form-builder"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values","https://github.com/jonschlinkert/has-values/raw/master/LICENSE","jquery-ui-form-builder"
"has@1.0.1","MIT","https://github.com/tarruda/has","https://github.com/tarruda/has/blob/master/LICENSE-MIT","jquery-ui-form-builder"
"hash-base@2.0.2","MIT","https://github.com/crypto-browserify/hash-base","https://github.com/crypto-browserify/hash-base","jquery-ui-form-builder"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base","https://github.com/crypto-browserify/hash-base/raw/master/LICENSE","md5.js:jquery-ui-form-builder"
"hash.js@1.1.3","MIT","https://github.com/indutny/hash.js","https://github.com/indutny/hash.js","jquery-ui-form-builder"
"hawk@3.1.3","BSD-3-Clause","https://github.com/hueniverse/hawk","https://github.com/hueniverse/hawk/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"hawk@6.0.2","BSD-3-Clause","https://github.com/hueniverse/hawk","https://github.com/hueniverse/hawk/raw/master/LICENSE","jquery-ui-form-builder"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg","https://github.com/indutny/hmac-drbg","jquery-ui-form-builder"
"hoek@2.16.3","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"hoek@4.2.0","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE","jquery-ui-form-builder"
"homedir-polyfill@1.0.1","MIT","https://github.com/doowb/homedir-polyfill","https://github.com/doowb/homedir-polyfill/raw/master/LICENSE","jquery-ui-form-builder"
"hosted-git-info@2.5.0","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","jquery-ui-form-builder"
"htmlescape@1.1.1","MIT","https://github.com/zertosh/htmlescape","https://github.com/zertosh/htmlescape/raw/master/LICENSE","jquery-ui-form-builder"
"http-browserify@1.7.0","MIT/X11","https://github.com/substack/http-browserify","https://github.com/substack/http-browserify/raw/master/LICENSE","jquery-ui-form-builder"
"http-signature@1.1.1","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","jquery-ui-form-builder"
"https-browserify@0.0.1","MIT","https://github.com/substack/https-browserify","https://github.com/substack/https-browserify/raw/master/LICENSE","jquery-ui-form-builder"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify","https://github.com/substack/https-browserify/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"ieee754@1.1.8","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","jquery-ui-form-builder"
"import-regex@1.1.0","MIT","https://github.com/kevva/import-regex","https://github.com/kevva/import-regex/raw/master/LICENSE.md","jquery-ui-form-builder"
"in-publish@2.0.0","ISC","https://github.com/iarna/in-publish","https://github.com/iarna/in-publish/raw/master/LICENSE","jquery-ui-form-builder"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string","https://github.com/sindresorhus/indent-string/raw/master/license","jquery-ui-form-builder"
"indexof@0.0.1","MIT*","","","jquery-ui-form-builder"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","jquery-ui-form-builder"
"inherits@1.0.2","UNKNOWN","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","globule:jquery-ui-form-builder"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","util:jquery-ui-form-builder"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","jquery-ui-form-builder"
"ini@1.3.4","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"ini@1.3.5","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","jquery-ui-form-builder"
"inline-source-map@0.3.1","MIT","https://github.com/thlorenz/inline-source-map","https://github.com/thlorenz/inline-source-map/raw/master/LICENSE","jquery-ui-form-builder"
"inline-source-map@0.5.0","MIT","https://github.com/thlorenz/inline-source-map","https://github.com/thlorenz/inline-source-map/raw/master/LICENSE","insert-module-globals:jquery-ui-form-builder"
"inline-source-map@0.6.2","MIT","https://github.com/thlorenz/inline-source-map","https://github.com/thlorenz/inline-source-map/raw/master/LICENSE","watchify:jquery-ui-form-builder"
